id,population,latitude,longitude,name
265,11460,52.2392664,6.58723474975689,Goor
266,11305,52.08025955,5.41222657616449,Woudenberg
267,11290,50.97393845,5.7608685453908,Stein
268,11225,51.8885121,4.4803006,Carnisse
269,11183,52.70438175,4.92856803713141,Opmeer
270,11138,51.98510305,5.83798420274263,Oosterbeek
271,10720,51.6128133,4.68804454741018,Prinsenbeek
272,10690,51.3858887,5.7133677,Someren
273,10587,52.19079405,5.3512663166522,Hoogland
274,10550,52.36014335,4.92054027696843,Oosterpark
275,10549,52.0244514,4.5305226622013,Bleiswijk
276,10393,51.5032385,5.3155486,Oirschot
277,10373,52.10695765,6.50815826163141,Borculo
278,10330,52.0401424,5.33876699823995,Doorn
279,10285,51.9174684,4.43635995669795,Spangen
280,10255,52.30015,5.62302,Ermelo
281,10210,51.8060289,5.82711875893147,Hatert
282,10103,52.0951883,6.06018407538723,Eerbeek
283,10050,52.84053625,5.67379440072804,Lemmer
284,10000,52.1274117,6.2261091,Leesten
285,10000,52.3526658,4.9693208,'s-Gravenland
286,9935,51.23432375,5.9357837637592,Haelen
287,9900,52.4036594,4.6197687,Bloemendaal
288,9850,51.5261737,4.26844898286047,Halsteren
289,9836,52.02015625,4.89655977520417,Oudewater
290,9785,51.3667765,5.2154317,Bladel
291,9767,51.9311508,4.8320925,Liesveld
292,9720,53.20185235,5.9969607538586,Burgum
293,9710,52.1931475,5.64691449164332,Voorthuizen
294,9535,51.88646625,4.69269195579489,Nieuw-Lekkerland
295,9535,51.4043498,5.7449218,Asten
296,9495,52.86250555,6.49376123149925,Beilen
297,9460,52.8549707,6.2530646,Veldhuizen
298,9421,51.9751739,5.7334804,Renkum
299,9405,51.43942285,5.60630498224332,Mierlo
300,9400,51.96912085,4.15823425755944,Hoek van Holland
301,9375,53.1708731,6.6060907,Haren
302,9371,51.75102835,4.54806373521292,Strijen
303,9300,52.0938542,4.2737502,Statenkwartier
304,9250,52.233934,4.72979366167728,Kudelstaart
305,9245,53.0019687,6.29213356390565,Oosterwolde
306,9200,52.1354263,6.27062232180851,Warnsveld
307,9160,51.8658641,5.86509242899788,Lent
308,9160,53.06393685,5.52367215768616,Bolsward
309,9110,51.38674945,5.57303490525828,Heeze
